Session Id;Gender;Age;Registered user
e5cf9cd8-48d9-42ea-9cad-aeb5c1186a63;F;18-30;0
e763146c-2c24-4074-95a1-41d50df5fad2;M;18-30;1
f59fc513-b25e-4e68-8415-c53cee3bca99;F;18-30;1
5cdd0006-0de8-4030-bb02-db013e69ff7e;M;51+;1
cca71782-3ca6-42fa-8ffc-ed2e81d2a3e3;M;51+;0
a8ef0adc-5c83-43dd-b5df-10ed3782970f;F;31-50;0
6bbb508a-0563-4676-bf10-37f93742b5a7;M;18-30;1
af43bf74-f53c-4306-a96f-0d080b3675fe;F;51+;0
46d94d63-c6da-4bcd-88a3-b3fdfeaf121d;F;51+;0
5fc36e00-7836-4ee9-8ce5-f2db921bd915;M;51+;0
a2b056c7-d58b-4f5a-a1f1-65dc06735116;M;18-30;1
31b1cd52-a97d-4bec-b4e2-6e9f6fd327ba;M;31-50;0
5b964e14-9fc7-476a-9c88-0686f4bc349c;F;51+;0
31783999-c625-4291-8cf7-8e428f394f6f;M;18-30;0
3d14e816-ab7b-4903-a30c-7ab0d464113f;M;18-30;1
a5bacc09-8cfe-408b-9ded-30a8ace5fa54;F;51+;0
5524fc94-2c4a-461f-8ee3-419b97a1ef44;F;18-30;1
7d96039b-856a-430b-a65c-05f3ae30282d;F;31-50;0
325c29ac-f5b3-4b87-973b-db8e38d522ed;F;18-30;1
a9d6e43c-9138-4b89-97e9-ca025171044f;M;31-50;1
a8999fed-9f56-4c67-b2aa-cd310a6e5d01;F;18-30;0
16fa8b3c-63cf-4868-be6b-002e43172c08;M;18-30;0
56064c93-36d4-4f4b-9aef-e662eb6ce6b4;F;18-30;1
5dc286b6-c994-4361-967b-035fe37d5380;M;31-50;1
8fd5eb37-13ef-4e9c-9fab-b151d41d3582;M;18-30;0
0e42e23e-ff6d-42b9-9858-9af9fd9cbdf9;M;31-50;0
355b05f8-cf8b-4051-b9ef-ecbe6fb0dc1b;F;18-30;1
334be73f-72a6-4674-a6a8-ee7cead14525;M;18-30;0
e53ef2de-d18e-4320-9ae3-122fdc2a5a0f;F;31-50;0
f4992b73-24df-4efc-88ad-273239854b54;M;51+;1
e770174f-750e-483f-ba90-2e6f86248ebf;F;51+;1
5b826e5e-12f1-4da0-ac9f-10688477e7a2;F;31-50;1
5f77fde8-7120-45b6-8efb-20b3c109ba24;M;18-30;0
30a53a29-c20d-44c5-b2e9-29a09680bdd0;F;51+;1
d00f537a-e6aa-4fa2-a668-1992463d4429;M;31-50;0
9a4c3d7b-680e-46b1-b7e8-c82a21d0a623;F;18-30;0
b901c2ad-250a-4b81-a518-01db56ed995f;M;31-50;1
413bde7d-33fa-44b9-b495-b4bf10cbdd57;F;51+;0
fab09978-ffe6-4fd3-a2b3-b7aa8b329f29;F;31-50;0
6cc1aa8f-51a4-4a5e-9101-58e21b2f3249;F;18-30;0
8c041334-929d-41c3-ba19-0c24caf99119;M;18-30;0
ea331174-7933-4e6c-8e7d-ddac994706f7;M;31-50;1
a3d26bba-39c3-4ba7-8bc0-994a7ae7390a;F;31-50;0
a0166431-e8b9-4551-8bd2-c5fc22612af6;F;31-50;0
ad77f1ce-5bf0-4d23-941b-69ea0aff11cd;F;31-50;0
f9359ed2-e018-4ff4-8321-97bf1c134b7b;F;31-50;0
d2ff70d0-0d44-440c-86ca-9521f4a9233d;M;31-50;0
76519857-88ba-4bb0-b660-3db357e12e6a;F;18-30;0
29c9e4e1-af41-4b42-94bf-aaa6709f15ad;M;31-50;1
86c936a8-32c4-4d52-a5a8-799f36f04c52;F;51+;0
349ffda6-0f23-400d-b5e6-2f52ff3d81aa;F;18-30;1
eca568dd-e20f-44f7-9e46-d00a9b69cb9a;F;51+;1
fe970c04-2794-4541-a9aa-dc7e57dc3af2;F;51+;0
edc722da-d84b-4794-a141-401b0385ab97;F;18-30;0
ae4093a8-af71-4a36-8c0f-8af41f10a179;F;31-50;1
de1d5c7c-411d-4038-a3d9-8a41c75ac9ac;F;31-50;1
d8aae311-e6da-43b2-8206-5b80531bc1a9;F;51+;0
0dcde08a-d028-4cbd-a9b6-4b1eebaec71b;F;18-30;0
58831912-8539-49e8-b61c-4733716ee5a9;M;31-50;1
1488146c-bdcc-411f-8bc9-0bd14e30a2e3;F;18-30;0
e237dce2-eaf1-49f8-8dd3-339730b5a93e;M;18-30;0
a48ad74f-cbb1-41d4-a9c2-5e7bd2c70df3;M;18-30;1
cd03cd2a-f736-43fc-ab69-1815a3eb7fa0;M;31-50;1
9a0c5f14-a0e7-4a56-9f25-c0b27f159449;F;31-50;1
3466f24d-99ad-47a6-aa5c-82077281e5fa;F;51+;0
1e8ea34d-db31-4c45-acd0-2b27a7389d70;F;51+;0
5116044b-e870-4f24-bdd1-e05c4d8eb40a;F;31-50;1
e3d67871-0b17-4cf7-ba0b-8045a02ccc38;M;31-50;1
8e85255d-a4ae-4d73-8879-791cf1756237;F;18-30;0
ac3b4a4b-3197-4537-8437-876255e32bac;M;31-50;0
1a281c52-ffb8-4098-8862-f3a56f8a604e;F;18-30;0
e85f70ee-7fac-47c6-aa72-bc7080e6d449;F;31-50;0
e055d5dd-b38c-4634-b036-0180fb743253;F;51+;1
9bd1c742-9267-4b46-bac3-398811edb821;F;51+;1
4e3e9b5f-7be3-4738-9a02-534b05b9da28;F;31-50;0
c9702547-9637-4f74-8234-c6ac82cafedd;M;51+;1
2ebaa03c-7f3c-4830-8ac8-607e48b71bab;M;18-30;0
892cc25b-c42b-4577-9126-248c71bc7baf;F;18-30;1
043e74db-d4ce-4ff3-8905-177011fec66e;F;51+;1
7df0d14a-b81f-437c-a867-aa2e3c91f5c3;M;31-50;1
a512f519-9079-4bf2-bd6f-778a6d8f34d6;M;31-50;0
ef0fe40a-c723-4ff5-85f7-3f7d3f61ef15;F;51+;0
59ffae08-ac9b-4404-b3b3-3c8cbf0a2c3e;F;18-30;0
62f03525-6d96-4583-a834-dcfcc4552187;F;18-30;1
862a78fe-2419-454b-a7cf-9a815d22f27d;F;18-30;1
7f1ca603-d98b-4bd1-b044-6397637ec72e;M;51+;0
3e11b475-ef41-47c0-9969-d09f5fcb9684;F;18-30;1
7f6ac606-2bc2-4775-9e61-e88647f4cf1d;M;18-30;0
aa553b1c-1b93-4f91-b9f7-f24b4790c3d6;F;31-50;0
3ec724bd-bd02-4b5f-bae2-b236a9d171de;F;18-30;0
054f5987-2937-4afb-8f44-02b87fb7b27e;M;51+;1
172e3b13-e0d4-4ddb-a961-add7889239d5;F;51+;1
75fdeca7-608a-4b9d-b6a0-fc3d068891fb;M;51+;1
ce79e69e-8db5-4bfb-8a65-600073a9f964;M;18-30;0
c0f8c227-2321-441b-869c-b1383ea7ec81;F;31-50;0
321b4c03-0c5f-44fe-89ad-f3c04a6fa73c;M;31-50;0
1ac0c973-d72c-4ba4-8efb-c3141eff0aac;M;18-30;0
a6cf2421-47ec-45cd-ba66-cce559af0ec3;F;18-30;1
72714e2f-2bfe-47d4-98d2-d9e7c1ac421e;F;18-30;0
c21972a8-7709-4901-99ef-8937470faa5f;F;31-50;0
decfacc9-0b89-4ee8-b181-7bfeaaf4553d;F;31-50;1
6d0df1a7-2b64-46fb-bd09-3bb662fabad0;M;31-50;1
88184fec-3551-43af-8b0f-a317f3680375;M;31-50;1
46b36533-88ab-4d1d-a797-9051ae854e28;F;51+;1
329e320c-ea9c-439c-92a2-4d709a506498;F;51+;1
4fe1e144-b6cf-4df7-902b-2359e7188bcb;M;18-30;1
15dce9e6-fd90-4821-affd-0bfc6c07fe5c;M;51+;0
f945115b-76a5-4471-ad6f-84a909e6f0b5;F;51+;1
d7d47622-bde0-42db-87e9-d70071ab84bc;F;51+;0
479a0ea1-bb33-416a-a36a-a8e2a6fb258c;F;31-50;0
85979521-3787-4d93-9801-5c147f5805ed;M;51+;1
b6265656-7a61-42bd-a093-fa5ecb8000bb;M;31-50;0
11bcbe13-07e9-4db3-a780-52b302bad978;M;31-50;0
be239152-3af6-498b-a2c0-2ec0df530146;M;18-30;1
b3eb3ce4-0091-434f-94c2-991aa0e0248f;M;51+;1
7f5a548e-98b1-49c8-9d6b-78227f0a5ed9;M;18-30;0
b0a020a8-a327-4f12-9d58-85d059e7a879;F;51+;1
c2cc3b1b-1799-41bd-8d28-d835a6d857c8;F;51+;0
df849297-0ed8-4ad8-b6c2-c7ccc62ee01f;F;18-30;0
38631d97-78e2-4b4b-b13b-73b2e5ad0d28;F;51+;1
44a7fbab-fe5d-4f64-afdc-b1e591c2fde0;F;18-30;0
d54bf777-0a01-4fb2-8dc0-22a8639a2739;M;31-50;1
760ea8ee-1715-441a-989f-b3b82ccb8f34;M;31-50;1
388301e7-5c50-4cb6-8310-082a0ecff513;F;18-30;0
c3c1ef36-ecf4-4f0d-af22-3f77b6444fa7;F;31-50;1
93122cf5-f17a-4af4-b4ab-3372cf133d76;F;18-30;0
41529e48-5ef9-4b7e-9e34-f1582535d4e5;F;18-30;0
b140841c-d9a6-484f-883c-96de158b6d29;M;18-30;0
b380d208-3dc7-4e43-bfae-812b5fd557bc;M;51+;1
7bb8454e-e7e3-492b-9c30-775e588f0626;M;31-50;0
b66d16c0-a3da-4269-ab4a-869596725930;F;18-30;1
bb48775f-fe64-4b7f-9620-b634428b5b60;F;18-30;1
70e2a8b4-f41b-491c-9713-f1369e547c0a;M;51+;0
8bff88a3-71d1-41c5-be01-c7e2a1836d90;F;18-30;1
b9938f7b-edd1-48cb-af38-795b7ec1f7a4;M;51+;1
9f81019f-f9fb-424e-b681-f5f0a3eb8ac7;M;18-30;0
5b299496-3f8a-4bb4-8b2e-d5efc5cc3fd5;F;18-30;0
a81638b7-0caa-454e-be4e-746325a1b275;M;51+;1
8bcc64d2-988a-43c3-b5b3-c57315112204;F;18-30;1
23a4869d-1673-4d32-99cd-54d4dbee9f80;M;51+;1
3ac8b977-ba02-4041-8665-b1ea6fe4bc09;M;51+;1
8546f004-3cb0-42c6-a8fa-eb702f89d2b7;M;31-50;1
bbe9ac34-7175-4218-a4ef-84565ebabfa6;F;18-30;1
00cf004c-39db-45ba-a22b-d9927b38ce3e;M;31-50;1
791843a7-6320-450d-8916-382cebc888a1;M;51+;0
b4096eb6-569a-4d39-b533-c6536f9a88a5;M;31-50;0
72c2f81b-f3d6-4b29-9177-3a8f81725b2e;M;18-30;1
b0fb6918-3f7c-4fe4-a32f-079ac906ba32;M;18-30;1
1851e1ee-6d9e-4ad9-9f06-4dc08c22f495;F;18-30;1
d14b3220-c472-4fd3-9924-e71ec531dbf1;F;51+;0
7f231270-4353-4e21-aeda-5ef136f8354a;F;51+;1
05c16550-d1ec-4136-b37a-51113428da5d;F;51+;0
827e08b4-395a-4633-b772-e55c308fa26b;F;51+;0
5176fb63-f271-4027-87bb-fa0d4f2c6d21;M;18-30;0
890ef491-750a-42d8-a750-7a2c5c506b6b;M;31-50;0
afb4de53-1e7e-4e04-85f1-c40dbe102d4a;F;31-50;1
72939b3b-8cc4-4059-80e3-66b4bdc37b06;F;18-30;0
f8864fad-b778-482e-918e-815df8d2f7ca;M;51+;0
697f4f04-29a3-44b1-851d-77a585e7ce2f;F;51+;1
1e2567ea-7889-4d73-8a3f-0e6124316a40;M;31-50;1
172fe347-a5b5-4b29-a7a0-9b55c96e651a;M;18-30;1
009dd91c-49ae-49b5-bd95-f479c09c0829;M;51+;0
f4d96400-c256-4cb6-9dba-2fafb3c97623;F;51+;1
67647cc1-d765-43f1-905c-741c2ba2005c;M;51+;1
62313f3a-5be7-4b94-827d-899f132f17bc;M;18-30;0
5831dce9-c1c7-4edd-9a32-9e364ebfbf80;M;51+;1
b4269f81-a9b3-4327-968e-c6c7c4a577e9;F;31-50;0
7dd71e63-926f-4bce-90bf-4237640fc3ca;M;51+;0
27423e6a-18d4-445e-a939-a34fcc7fc179;F;31-50;1
eef2ec7a-705f-49e0-b19c-baf00e68d152;F;31-50;0
04503af8-0a07-4195-8895-49061f64d032;F;31-50;1
93ca8a1d-6a9d-4c88-88bb-c3e53c12b930;F;31-50;0
64648058-6c4e-4bd7-ac7a-c8b21e6e8474;F;18-30;1
2324e124-144f-4f9e-b440-45417947c09e;F;51+;1
a17a611d-0fe3-499a-8a35-2782e3ebb6b5;M;18-30;0
eba5fe18-c005-4d68-8bbd-5a6bf04442d1;F;51+;0
81f2d402-b439-445f-bddb-ce7f4bb1be7c;M;51+;0
56978877-e0dc-43d4-95c7-1b8e14ecad72;M;18-30;0
a3a6c069-cc7b-4725-922f-09016618bc68;M;18-30;1
6d2752a1-186d-492a-969d-45e8a86e01b4;M;18-30;0
3b74e44c-e34d-456b-b2e9-6dce2aa91a73;F;18-30;0
0d624edf-6514-4853-bb01-d2e736a34f51;F;31-50;0
965a26e4-71d2-4446-b5e1-65acd58f0562;M;51+;1
c41bcab1-1afb-4336-82b3-76ae4e1b764e;M;51+;0
842174d6-4d34-4c66-8592-a96300a43c7b;M;31-50;1
817fbf76-f4cc-45f1-a5bb-bad3b4de88fa;F;18-30;0
1afcc0c0-ce1d-4e62-8b1c-06f1c2e7347d;M;51+;0
a68267aa-c2d4-44a1-9167-40cee483a74b;F;51+;1
fb42d167-0ded-4f5f-a583-e25a40d2a325;M;18-30;0
1de126d1-74eb-4464-9f55-f6f988fffaf2;F;51+;0
48ee9218-1ef1-4cee-99e7-efedc0d01dd5;M;51+;1
294608d6-24cd-40e7-82ed-c61a655bd80a;F;51+;0
4b4de5ae-18e7-46e4-83d7-d8dfd92b74c6;F;31-50;0
85541167-e4f3-4106-b291-94effe146c35;F;18-30;1
9dad6e56-9df5-4b81-bd7a-7b95623f7109;F;31-50;0
5d64bf7e-f523-4286-aba7-1427bb62dac8;F;31-50;1
4df9892c-9d2d-4567-bec6-97436b4666ff;F;31-50;0
0fb16af7-218d-48f1-bc22-dd45f99b7dd8;M;51+;0
bf81aa31-3760-425b-ac00-9a3cc82f3c35;F;18-30;1
81f42d98-bae6-428b-a87a-5fc461ee27fb;M;51+;1
8344df2e-7b75-494a-8fdc-6402642a7119;M;18-30;0
d1717f66-2bd1-4ba5-8980-c8c68b0d91e5;F;31-50;0
c25832f5-c4e4-49c8-9ed9-11cac69c298d;M;18-30;0
45a10a77-56a3-48c9-ac61-17ef8fd88313;F;51+;0
7d8f2987-d011-414c-9905-e6fc3843c6e1;F;31-50;0
7ec0a427-5864-4b7c-825c-b25b37f64a84;M;18-30;0
3cf3940d-21a0-493b-b005-ca7386071869;F;18-30;0
38e6b339-5dcb-4b8f-b1ed-fb6442b56716;M;18-30;0
2c0c9799-e82f-4a3d-88bc-6b76c8125415;F;51+;0
34ff9443-3420-47e0-9471-aacc1914106e;M;51+;0
b4b75a9c-8c48-48bb-94a5-79ded20354bc;F;18-30;1
c41ed5fe-0c87-47aa-a089-17208cf7ffd8;F;31-50;1
02480f65-92a1-46d4-a0ae-d104256a012a;F;51+;0
dbc79681-ab38-48c6-bb05-e2b07d76c8fe;M;18-30;0
7d0a5240-ae50-4885-bd98-75af5bf517ce;F;51+;0
378f2f3f-ab18-472e-ba50-c9f9a4a4dcb4;M;31-50;1
735490ab-399e-4fee-a4fe-1b5325e32666;F;18-30;0
c10c18b4-9792-4e22-aecc-4a4011a503d4;F;31-50;0
44f380f3-b09b-433f-8206-bf342c6f156f;M;18-30;0
b871c58e-e2d9-45b0-bd76-593f4caa79b5;M;18-30;1
f7f8a340-6631-415e-9147-00731e67cc69;F;18-30;1
feb98f8b-d5d1-4eb8-aa0f-84c213dddd8c;F;31-50;1
5ef2a8e1-2c9a-49a0-a463-9d884894d4bc;M;18-30;0
b8fa31de-8d4a-450e-8050-2b3997de8dce;M;18-30;1
d70d3f0f-c45e-430e-af93-d466cc05b8d2;M;51+;1
230e3824-1506-4a92-b9ad-7dadea555a2d;M;31-50;1
91cb2825-7afe-4d1b-bb31-6b192d321afc;M;51+;0
0ef56a0c-bf07-4cf4-bd64-0185eabdd044;F;18-30;0
698adc91-cb00-4f95-abd6-8954dd997c08;M;31-50;0
7ef15afb-7200-404a-926c-b3ae05b70001;F;18-30;0
0bc95b4e-ab97-4f85-98e2-683a99eea87c;M;18-30;0
0bc1a8cb-3007-469e-9551-398888d3674f;F;51+;1
804c0ca6-64c3-4a94-b922-3a768860faff;F;18-30;0
de5f35be-1840-4334-8717-1555a66e83f4;F;51+;0
872f51e6-283a-4122-9abe-dddacde81592;M;18-30;1
4c024cef-ed73-4b8d-b288-ce705e3f9052;F;18-30;0
5c2f1331-3132-40f7-8f7c-d6a910031a15;F;31-50;0
b6447264-b34b-466d-8752-ee97d3566997;F;51+;1
aa8a49e0-7715-4369-9c9d-464add7ebb40;F;51+;0
7080d1df-d65d-46d1-813a-2fb4b1247361;M;31-50;0
625178d4-48e3-42ef-9147-050b56b548f0;F;31-50;0
3b2092b3-a3cd-48f1-8f2d-ab2c0ac97755;F;31-50;0
1e801d02-5d85-49dc-a53a-b60f116c2a47;F;31-50;1
5187a7eb-4240-4ddc-af95-f04458f4c656;M;51+;0
96c1d655-ee2e-4b36-8093-ea654db8a5ba;M;51+;0
445118df-6f3f-49ef-803b-5866a7038ff9;F;18-30;0
50a6f0e7-7283-4902-a378-665dc93aa213;M;31-50;0
9cbacdc0-530a-4f27-aace-7a2a07275f28;F;31-50;1
9f9155ef-13ff-442e-aa0b-0e6363185ade;F;51+;1
6f694f14-5fa7-419a-86d9-e7adf5055313;F;18-30;0
a1af2b19-de0c-4fe1-8998-dcbe55e1da63;F;31-50;0
c086cad1-de32-426d-9cc2-f041681fa278;M;51+;0
01d05479-3b76-4ccd-a56d-46f666af0ffc;F;31-50;0
df8708c1-87c9-4a2f-a4f7-54994006de9d;M;51+;1
dc9337c5-2c63-4913-ae7e-0a29ff4ad2cc;M;31-50;0
f02d4b46-7091-4297-bc0a-e5c792e04c1c;M;31-50;1
446b8162-76b5-4082-b3a4-e97bb2c4281e;F;51+;1
7960bbf3-7435-4e99-bbda-66b81ace81c6;F;51+;0
8828546f-b2cf-4c57-b1c8-f6ed96d9a001;F;31-50;1
dc109e60-07d8-4353-9c28-912a2baaa212;M;31-50;1
617f22cf-9bc7-4c7a-85f1-e54eee52c23e;M;51+;0
c8916ba0-7380-4ea3-9622-70625a28586f;F;51+;1
39a51424-bbc5-4511-a4fe-7e7fc0243d53;F;31-50;1
ad438b19-6647-40dc-9610-a65af4ff69cb;M;31-50;0
0224a87e-a34a-4b8f-a37b-501cf8ebd01b;M;51+;1
35fe7524-eb2e-4f60-9d58-3338410b2a35;M;31-50;1
1ee43e02-866a-4b8b-b374-a09b0343c75e;F;31-50;0
3ad33147-6016-4f98-83e7-3cd1cb172c0c;M;31-50;1
a7384338-662b-4ff0-83d1-d239d63e615c;F;31-50;0
f25cf32e-8d54-40f1-aed9-a23908d1f611;M;18-30;1
27320cbe-dd74-45e9-b664-1177b8151e8c;M;31-50;0
11ecea99-4c8e-462e-b575-037292e498b1;M;18-30;1
cfce9eef-747d-475f-b68e-7c1042245a9f;M;31-50;0
7f894351-5733-4928-b954-acf4ba6de447;F;31-50;1
355551db-aefb-411c-aa87-d36ee12f3d14;M;18-30;0
ac447aa3-94c6-460a-beec-6ba95b0f8bb1;M;18-30;0
9fdccf0f-850f-4a71-9f1b-484c9a714b43;M;51+;0
a77d3bbc-0583-41b1-bcb8-726f78042c78;F;18-30;1
1ffff274-733b-4254-a39c-1e48554a6f82;M;51+;0
822b90e3-b83a-4782-a401-29e06af286bd;M;18-30;0
728775c2-7dae-4ecb-9398-f911acdfb52e;F;18-30;1
67d1fad9-b0e9-454e-b1a9-f65ebfb7ee3b;F;18-30;0
737c5676-e527-436e-a67a-a1a735c036e8;F;31-50;0
267996ad-ef6f-4475-a3f2-ce4e8b0664af;F;51+;0
9b8d6ca6-80de-4266-b92f-1979d153f643;M;18-30;0
e6f74417-8104-446f-85bd-2713452d96aa;F;51+;1
f8a74951-4a8f-43f3-b8fe-684a5fcae885;M;51+;0
634b21a2-d6a7-458e-b4ee-28c222af4559;F;18-30;1
6d22d55e-7112-435d-a2ed-8f1f3374e9a4;F;51+;0
af700fdf-7b4c-4147-ac3d-8655637938d5;F;31-50;1
888b2d3e-8708-4bd2-a8a6-f6d8ad2d87b8;M;51+;1
bc9c5d78-f4e0-411a-8ce3-8f6c145c73a5;M;31-50;0
4169967c-b03f-46bb-9031-0b6f0b2048de;M;18-30;1
7dbd2176-cd21-4cca-bdc9-576f4608bb1d;M;51+;0
a0af659b-e89a-471b-a553-527e2657a43e;F;51+;0
a0a4d5ed-f424-4ca6-9e4f-eb126dda9d57;F;18-30;1
525c4f08-81ca-4bc2-9b3b-b41cf086b272;F;51+;0
5672da45-9b83-470b-9c19-20507baad5c5;F;51+;0
1139d171-9de6-4519-8a41-bfa1e348efc6;M;31-50;1
9b99d433-74f1-498d-863e-fd84bbc92319;F;31-50;1
52c4f999-93c3-4ee8-b943-cf489d295844;M;31-50;0
e8748453-c755-4a73-9c4a-af346325d87b;F;51+;1
f4979a9f-0981-4b8f-a834-74193cafd949;M;31-50;0
880d0fef-5717-43d3-835a-3602aa1a598e;M;31-50;1
84177742-cd4c-4af1-85a4-6e7c07813331;M;31-50;0
e381bc0f-0a7b-43a6-b920-3926dd2fa6f0;M;51+;1
a864ee0f-6743-4d1d-9b3a-fe6a9b95c262;F;51+;1
df5042c9-cc8e-4392-bb78-50692c931255;M;31-50;1
3d0a7489-e9c0-499e-95c0-c4f4aacbea66;F;31-50;0
3fee6c7f-1c1d-4f55-9111-931e6565eda8;F;18-30;1
04b1ba9c-4034-41c7-aa93-38d56f4828fa;M;18-30;0
4f593b17-78c2-4211-ade1-d5f70fba797c;M;18-30;0
6efd378b-fc56-43df-825f-03982c36e757;M;18-30;1
7866de09-2b8c-4fdb-9d13-1f4ddf443fa3;F;31-50;0
6abf4799-b1b1-4548-99bd-920c5e3f971e;M;18-30;1
d7bdd1a1-8f74-499c-acb7-22823b5b50e9;F;31-50;0
96212a43-7ac5-408f-b83e-bbace2b34865;F;51+;1
1b44e2e8-698a-4e6d-94a8-141337542405;M;18-30;1
ca4a2b4c-ebe9-4b33-bf20-d4c646b39e87;F;18-30;1
9b3a7209-ec87-4856-9978-99988118bb38;F;51+;1
d6afbc72-3c01-4a7e-9996-f8c359a01a63;M;18-30;0
fcfdca4e-f6df-43bb-8ea3-0b1dc623d38e;M;51+;1
7c13402f-3855-4316-a268-a6ead9960618;F;51+;0
d470a7ec-5d61-47a3-a6d9-d683508e922f;M;51+;1
ca9ca835-7ddd-4588-b230-e3aa32b28446;F;31-50;0
2278c561-7249-4d6c-aceb-0073db786454;F;51+;1
c7964830-aa4d-4213-b6d8-fbb59b88494b;F;51+;1
87f62719-67fd-4154-89b9-1cf724ebebb0;F;51+;0
b6d131a5-4bfd-425b-88ab-d1ce96bf0b1e;F;31-50;1
af0a9444-6923-42d3-ac06-26e988bbf414;F;18-30;0
b0684222-001c-45a5-abfe-5357a48e6bb3;M;31-50;0
6b780306-49ab-40a9-99c7-faf5ba203322;F;51+;0
6b1da2e0-e79e-4bc8-aad5-6dbd3aa77485;M;31-50;0
8c6db4eb-3df8-4ed9-ab44-c79e24786690;M;51+;0
b716fca7-cc82-4971-b318-bef4615e5a93;F;18-30;0
ad20a7c8-00f9-4bcd-bbf9-5da3d088c780;M;18-30;0
ac809099-7c85-488c-afe5-02a4da8cdb32;M;31-50;0
a9cc27dc-d6ed-4efd-bb50-ef1eb438f636;F;18-30;0
76b0005c-69b2-46cc-a1a0-d0e548e6c897;F;18-30;0
fdf50291-290f-4235-a766-c4f45bdedaf3;M;31-50;1
4ee0cb71-bedf-4e8a-b67e-3616d6279a8c;F;31-50;1
32b368f3-1cdd-4219-8b40-ed218f40a4e4;F;31-50;1
b0c62507-f484-4080-affa-8a249b15bac0;F;51+;0
94086c9e-77b4-4a77-8e74-7811cb2332dc;F;31-50;0
f35fe9b6-28ce-47e1-a5f2-642238298749;F;51+;1
f6aa35ee-5fb5-443b-abf8-cd9eea733156;M;51+;0
1ec800a7-c7da-433c-b032-dbd768bd2fb5;M;18-30;0
ebe20b44-189e-4d6c-ab48-0e8a41148cfb;M;51+;1
1b21d356-7563-4d40-bfe3-e17b7409f3fc;M;51+;1
b9f8f4af-99e5-4a9f-87d1-14b055d88491;M;31-50;0
0132599d-ef6b-459a-bd4b-c54f41dcaaa6;M;51+;1
bdc575aa-6f49-44e7-a7cf-1c36cdd217c2;F;18-30;1
db4e19f8-a47e-400b-93d6-bce16eeb1f4a;M;51+;1
67cace9c-4035-417c-ab42-c0ec6d47dd48;F;18-30;0
6e4942d4-2b8c-4ee2-a835-f0a0c5e22234;M;51+;0
3357e934-6025-4c6c-a329-f916c1dedb86;F;31-50;0
0120e823-ef29-4075-9fd0-f5bf798745e8;F;18-30;1
6eb96b90-6c9c-4588-8100-529e31e5b5e7;M;18-30;0
0b493193-d718-4443-9de7-dcbeffff5be1;M;31-50;0
e888f17e-9217-421c-9a30-2227e98b7110;M;18-30;1
0e1a6598-6fec-42f6-a48d-bbebc921fc19;M;31-50;0
72ae0c04-6530-44d4-94bb-adf3f78abc35;F;51+;0
595db66a-8cef-4e33-87b7-c0d1a0fef3d2;M;51+;1
f14f27b7-a3c7-437c-bc73-f7af4e3d7b4b;F;31-50;1
4d6f3610-12a0-400d-b768-6d3c3bb62b5c;M;31-50;0
91fc5a83-e989-4287-9af0-0df6a7e9e500;M;31-50;0
946436c1-4961-4177-9ee3-ea251621b2a6;F;31-50;0
8e4158ee-7f04-4395-aeb3-6179bfcb31fb;F;18-30;1
1823f8d3-33df-4be5-91e4-b0f34e9269c1;M;31-50;1
b04909aa-7755-460e-9fce-08dc431fbbed;F;51+;0
7ee1e28b-b74f-4ed2-9be7-acf5543a7e39;M;18-30;1
dc2b4661-6aa1-44d9-8acf-ea4e1025b746;M;31-50;1
24a895d6-243e-4dbf-ab02-2ce9a234b1ab;M;51+;0
c1f52982-5775-437c-97c3-125a4f150832;F;18-30;1
fdc4ee6a-8138-45b1-8de5-740ba3d776dc;F;51+;1
3e2db7ac-32ff-4fda-8059-470242bdd6cf;F;51+;1
b28d3854-8b1b-4cca-92b7-9046287996aa;F;51+;0
f18732dc-8f8b-4750-88ac-892966941b56;M;31-50;0
9f1c223a-8695-4253-978b-72fbe47ee36c;M;51+;1
938d24ee-1087-4dff-8df0-64eb405e7e98;F;51+;1
6551d7f4-8990-40c2-a672-7d08d8ae1a4e;M;31-50;0
827bb278-7872-41c5-8d42-7eced86f4867;M;18-30;1
8b7b7593-2639-4cb4-950b-61514abd93ab;M;18-30;1
c6e07037-0847-447f-96d5-1a4b1fcb088e;F;51+;1
950f11a2-ac7a-497c-8d94-c674d4468597;F;18-30;1
d5640b14-822f-43da-9f6f-8e6d24fb0966;F;31-50;0
3d6b6299-e171-4cff-a410-daba8eced5a8;M;31-50;0
d60d3c36-78aa-41de-b724-848a26eb8c70;F;51+;1
528db177-3cf0-4c68-8524-1ec1fcb8ad04;F;51+;1
24e432cf-566e-4f86-996b-75fd190cf5a1;M;31-50;1
766d3822-8550-4d68-9af0-c535864c675b;M;51+;1
63d8940b-43d1-4340-83da-64c779d23ce3;F;18-30;0
633ac082-a7e0-4638-95a4-115f0fe87317;M;31-50;0
cb12186f-3f2e-4afa-a13e-a74b72f94a21;F;51+;1
99098dee-28da-4b03-8ff7-4dcc8ca687a7;F;31-50;1
31b6995d-3034-421f-b972-956278094c4c;F;51+;1
87b4f2df-aa12-44d1-b82a-50afa3033a71;M;31-50;0
049f1a75-ad91-4ea5-8269-b80c6704a626;M;18-30;1
655b4f22-1927-40a9-aa87-399618f40232;F;31-50;0
a37fdff5-e542-4a9c-a4c5-71ff0e60ab27;M;31-50;1
5e9ac28c-c5d6-4fe1-a6ec-f01fc67831ea;M;51+;0
b4197ca4-25e3-4574-8541-88bccc63561d;M;18-30;0
